REF_DATE,City,Age group,Gender,VALUE
1981,Edmonton,15 to 24 years,Femme,26000.0
1981,Edmonton,25 to 34 years,Homme,75700.0
1981,Edmonton,25 to 34 years,Femme,44100.0
1981,Edmonton,35 to 44 years,Homme,85400.0
1981,Edmonton,35 to 44 years,Femme,37200.0
1981,Edmonton,45 to 54 years,Homme,91400.0
1981,Edmonton,45 to 54 years,Femme,36900.0
1981,Edmonton,55 to 64 years,Homme,80000.0
1981,Edmonton,55 to 64 years,Femme,39900.0
1981,Edmonton,65 years and over,Homme,27300.0
1981,Edmonton,65 years and over,Femme,19900.0
1981,Vancouver,15 to 24 years,Homme,29300.0
1981,Vancouver,15 to 24 years,Femme,21900.0
1981,Vancouver,25 to 34 years,Homme,72000.0
1981,Vancouver,25 to 34 years,Femme,38000.0
1981,Vancouver,35 to 44 years,Homme,88500.0
1981,Vancouver,35 to 44 years,Femme,42600.0
1981,Vancouver,45 to 54 years,Homme,82700.0
1981,Vancouver,45 to 54 years,Femme,37700.0
1981,Vancouver,55 to 64 years,Homme,75200.0
1981,Vancouver,55 to 64 years,Femme,26000.0
1981,Vancouver,65 years and over,Homme,35400.0
1981,Vancouver,65 years and over,Femme,19100.0
1982,Québec,15 to 24 years,Homme,16600.0
1982,Québec,15 to 24 years,Femme,14100.0
1982,Québec,25 to 34 years,Homme,50600.0
1982,Québec,25 to 34 years,Femme,30900.0
1982,Québec,35 to 44 years,Homme,76800.0
1982,Québec,35 to 44 years,Femme,26300.0
1982,Québec,45 to 54 years,Homme,73900.0
1982,Québec,45 to 54 years,Femme,18500.0
1982,Québec,55 to 64 years,Homme,58000.0
1982,Québec,55 to 64 years,Femme,23900.0
1982,Québec,65 years and over,Homme,30800.0
1982,Québec,65 years and over,Femme,19400.0
1982,Montréal,15 to 24 years,Homme,22000.0
1982,Montréal,15 to 24 years,Femme,19900.0
1982,Montréal,25 to 34 years,Homme,54700.0
1982,Montréal,25 to 34 years,Femme,36900.0
1982,Montréal,35 to 44 years,Homme,76400.0
1982,Montréal,35 to 44 years,Femme,34300.0
1982,Montréal,45 to 54 years,Homme,67100.0
1982,Montréal,45 to 54 years,Femme,33300.0
1982,Montréal,55 to 64 years,Homme,55800.0
1982,Montréal,55 to 64 years,Femme,20300.0
1982,Montréal,65 years and over,Homme,28500.0
1982,Montréal,65 years and over,Femme,18300.0
1982,Ottawa,15 to 24 years,Homme,19000.0
1982,Ottawa,15 to 24 years,Femme,18400.0
1982,Ottawa,25 to 34 years,Homme,63800.0
1982,Ottawa,25 to 34 years,Femme,43600.0
1982,Ottawa,35 to 44 years,Homme,90000.0
1982,Ottawa,35 to 44 years,Femme,39700.0
1982,Ottawa,45 to 54 years,Homme,82100.0
1982,Ottawa,45 to 54 years,Femme,36700.0
1982,Ottawa,55 to 64 years,Homme,84600.0
1982,Ottawa,55 to 64 years,Femme,23400.0
1982,Ottawa,65 years and over,Homme,54400.0
1982,Ottawa,65 years and over,Femme,25300.0
1982,Toronto,15 to 24 years,Homme,15400.0
1982,Toronto,15 to 24 years,Femme,16800.0
1982,Toronto,25 to 34 years,Homme,59200.0
1982,Toronto,25 to 34 years,Femme,42500.0
1982,Toronto,35 to 44 years,Homme,75300.0
1982,Toronto,35 to 44 years,Femme,40600.0
1982,Toronto,45 to 54 years,Homme,76100.0
1982,Toronto,45 to 54 years,Femme,37000.0
1982,Toronto,55 to 64 years,Homme,67500.0
1982,Toronto,55 to 64 years,Femme,27100.0
1982,Toronto,65 years and over,Homme,31900.0
1982,Toronto,65 years and over,Femme,21200.0
1982,Winnipeg,15 to 24 years,Homme,19800.0
1982,Winnipeg,15 to 24 years,Femme,17500.0
1982,Winnipeg,25 to 34 years,Homme,58500.0
1982,Winnipeg,25 to 34 years,Femme,32200.0
1982,Winnipeg,35 to 44 years,Homme,76500.0
1982,Winnipeg,35 to 44 years,Femme,34600.0
1982,Winnipeg,45 to 54 years,Homme,74300.0
1982,Winnipeg,45 to 54 years,Femme,27000.0
1982,Winnipeg,55 to 64 years,Homme,66100.0
1982,Winnipeg,55 to 64 years,Femme,23100.0
1982,Winnipeg,65 years and over,Homme,31600.0
1982,Winnipeg,65 years and over,Femme,20400.0
1982,Calgary,15 to 24 years,Homme,28700.0
1982,Calgary,15 to 24 years,Femme,27200.0
1982,Calgary,25 to 34 years,Homme,75300.0
1982,Calgary,25 to 34 years,Femme,43600.0
1982,Calgary,35 to 44 years,Homme,92100.0
1982,Calgary,35 to 44 years,Femme,39500.0
1982,Calgary,45 to 54 years,Homme,94900.0
1982,Calgary,45 to 54 years,Femme,41000.0
1982,Calgary,55 to 64 years,Homme,76500.0
1982,Calgary,55 to 64 years,Femme,33000.0
1982,Calgary,65 years and over,Homme,44400.0
1982,Calgary,65 years and over,Femme,21700.0
1982,Edmonton,15 to 24 years,Homme,32200.0
1982,Edmonton,15 to 24 years,Femme,25100.0
1982,Edmonton,25 to 34 years,Homme,72000.0
1982,Edmonton,25 to 34 years,Femme,41600.0
1982,Edmonton,35 to 44 years,Homme,83800.0
1982,Edmonton,35 to 44 years,Femme,43700.0
1982,Edmonton,45 to 54 years,Homme,84300.0
1982,Edmonton,45 to 54 years,Femme,33900.0
1982,Edmonton,55 to 64 years,Homme,70400.0
1982,Edmonton,55 to 64 years,Femme,24700.0
1982,Edmonton,65 years and over,Homme,33300.0
1982,Edmonton,65 years and over,Femme,20000.0
1982,Vancouver,15 to 24 years,Homme,26600.0
1982,Vancouver,15 to 24 years,Femme,24200.0
1982,Vancouver,25 to 34 years,Homme,66300.0
1982,Vancouver,25 to 34 years,Femme,42400.0
1982,Vancouver,35 to 44 years,Homme,88500.0
1982,Vancouver,35 to 44 years,Femme,40700.0
1982,Vancouver,45 to 54 years,Homme,84900.0
1982,Vancouver,45 to 54 years,Femme,40500.0
1982,Vancouver,55 to 64 years,Homme,69400.0
1982,Vancouver,55 to 64 years,Femme,28800.0
1982,Vancouver,65 years and over,Homme,31900.0
1982,Vancouver,65 years and over,Femme,18500.0
1983,Québec,15 to 24 years,Homme,17900.0
1983,Québec,15 to 24 years,Femme,14400.0
1983,Québec,25 to 34 years,Homme,57200.0
1983,Québec,25 to 34 years,Femme,27100.0
1983,Québec,35 to 44 years,Homme,66000.0
1983,Québec,35 to 44 years,Femme,40600.0
1983,Québec,45 to 54 years,Homme,77100.0
1983,Québec,45 to 54 years,Femme,23800.0
1983,Québec,55 to 64 years,Homme,49400.0
1983,Québec,55 to 64 years,Femme,
1983,Québec,65 years and over,Homme,
1983,Québec,65 years and over,Femme,18900.0
1983,Montréal,15 to 24 years,Homme,17000.0
1983,Montréal,15 to 24 years,Femme,16100.0
1983,Montréal,25 to 34 years,Homme,58200.0
1983,Montréal,25 to 34 years,Femme,34500.0
1983,Montréal,35 to 44 years,Homme,73800.0
1983,Montréal,35 to 44 years,Femme,35000.0
1983,Montréal,45 to 54 years,Homme,70900.0
1983,Montréal,45 to 54 years,Femme,24600.0
1983,Montréal,55 to 64 years,Homme,58600.0
1983,Montréal,55 to 64 years,Femme,21600.0
1983,Montréal,65 years and over,Homme,29200.0
1983,Montréal,65 years and over,Femme,17700.0
1983,Ottawa,15 to 24 years,Homme,17400.0
1983,Ottawa,15 to 24 years,Femme,11000.0
1983,Ottawa,25 to 34 years,Homme,55400.0
1983,Ottawa,25 to 34 years,Femme,47100.0
1983,Ottawa,35 to 44 years,Homme,92200.0
1983,Ottawa,35 to 44 years,Femme,42100.0
1983,Ottawa,45 to 54 years,Homme,88600.0
1983,Ottawa,45 to 54 years,Femme,40800.0
1983,Ottawa,55 to 64 years,Homme,87400.0
1983,Ottawa,55 to 64 years,Femme,40700.0
1983,Ottawa,65 years and over,Homme,32000.0
1983,Ottawa,65 years and over,Femme,20500.0
1983,Toronto,15 to 24 years,Homme,16600.0
1983,Toronto,15 to 24 years,Femme,10900.0
1983,Toronto,25 to 34 years,Homme,55400.0
1983,Toronto,25 to 34 years,Femme,41500.0
1983,Toronto,35 to 44 years,Homme,79000.0
1983,Toronto,35 to 44 years,Femme,40600.0
1983,Toronto,45 to 54 years,Homme,76400.0
1983,Toronto,45 to 54 years,Femme,34400.0
1983,Toronto,55 to 64 years,Homme,68000.0
1983,Toronto,55 to 64 years,Femme,27400.0
1983,Toronto,65 years and over,Homme,31800.0
1983,Toronto,65 years and over,Femme,21000.0
1983,Winnipeg,15 to 24 years,Homme,20800.0
1983,Winnipeg,15 to 24 years,Femme,17100.0
1983,Winnipeg,25 to 34 years,Homme,60800.0
1983,Winnipeg,25 to 34 years,Femme,38200.0
1983,Winnipeg,35 to 44 years,Homme,67300.0
1983,Winnipeg,35 to 44 years,Femme,33700.0
1983,Winnipeg,45 to 54 years,Homme,73400.0
1983,Winnipeg,45 to 54 years,Femme,24000.0
1983,Winnipeg,55 to 64 years,Homme,70100.0
1983,Winnipeg,55 to 64 years,Femme,20200.0
1983,Winnipeg,65 years and over,Homme,36500.0
1983,Winnipeg,65 years and over,Femme,19800.0
1983,Calgary,15 to 24 years,Homme,21500.0
1983,Calgary,15 to 24 years,Femme,22200.0
1983,Calgary,25 to 34 years,Homme,66000.0
1983,Calgary,25 to 34 years,Femme,36400.0
1983,Calgary,35 to 44 years,Homme,80300.0
1983,Calgary,35 to 44 years,Femme,49800.0
1983,Calgary,45 to 54 years,Homme,81200.0
1983,Calgary,45 to 54 years,Femme,46400.0
1983,Calgary,55 to 64 years,Homme,62700.0
1983,Calgary,55 to 64 years,Femme,27600.0
1983,Calgary,65 years and over,Homme,
1983,Calgary,65 years and over,Femme,20900.0
1983,Edmonton,15 to 24 years,Homme,29400.0
1983,Edmonton,15 to 24 years,Femme,26300.0
1983,Edmonton,25 to 34 years,Homme,66500.0
1983,Edmonton,25 to 34 years,Femme,37700.0
1983,Edmonton,35 to 44 years,Homme,72600.0
1983,Edmonton,35 to 44 years,Femme,38500.0
1983,Edmonton,45 to 54 years,Homme,83900.0
1983,Edmonton,45 to 54 years,Femme,24600.0
1983,Edmonton,55 to 64 years,Homme,76500.0
1983,Edmonton,55 to 64 years,Femme,29100.0
1983,Edmonton,65 years and over,Homme,23000.0
1983,Edmonton,65 years and over,Femme,20300.0
1983,Vancouver,15 to 24 years,Homme,24400.0
1983,Vancouver,15 to 24 years,Femme,20800.0
1983,Vancouver,25 to 34 years,Homme,65400.0
1983,Vancouver,25 to 34 years,Femme,48500.0
1983,Vancouver,35 to 44 years,Homme,85300.0
1983,Vancouver,35 to 44 years,Femme,35100.0
1983,Vancouver,45 to 54 years,Homme,81700.0
1983,Vancouver,45 to 54 years,Femme,29900.0
1983,Vancouver,55 to 64 years,Homme,65400.0
1983,Vancouver,55 to 64 years,Femme,25500.0
1983,Vancouver,65 years and over,Homme,28200.0
1983,Vancouver,65 years and over,Femme,23000.0
1984,Québec,15 to 24 years,Homme,15500.0
1984,Québec,15 to 24 years,Femme,17200.0
1984,Québec,25 to 34 years,Homme,51000.0
1984,Québec,25 to 34 years,Femme,34300.0
1984,Québec,35 to 44 years,Homme,74400.0
1984,Québec,35 to 44 years,Femme,37900.0
1984,Québec,45 to 54 years,Homme,55300.0
1984,Québec,45 to 54 years,Femme,26600.0
1984,Québec,55 to 64 years,Homme,47700.0
1984,Québec,55 to 64 years,Femme,14900.0
1984,Québec,65 years and over,Homme,33800.0
1984,Québec,65 years and over,Femme,18100.0
1984,Montréal,15 to 24 years,Homme,16500.0
1984,Montréal,15 to 24 years,Femme,15400.0
1984,Montréal,25 to 34 years,Homme,54400.0
1984,Montréal,25 to 34 years,Femme,35500.0
1984,Montréal,35 to 44 years,Homme,75800.0
1984,Montréal,35 to 44 years,Femme,39300.0
1984,Montréal,45 to 54 years,Homme,67000.0
1984,Montréal,45 to 54 years,Femme,26600.0
1984,Montréal,55 to 64 years,Homme,58700.0
1984,Montréal,55 to 64 years,Femme,20000.0
1984,Montréal,65 years and over,Homme,26600.0
1984,Montréal,65 years and over,Femme,19500.0
1984,Ottawa,15 to 24 years,Homme,13900.0
1984,Ottawa,15 to 24 years,Femme,17900.0
1984,Ottawa,25 to 34 years,Homme,63800.0
1984,Ottawa,25 to 34 years,Femme,49700.0
1984,Ottawa,35 to 44 years,Homme,85700.0
1984,Ottawa,35 to 44 years,Femme,52800.0
1984,Ottawa,45 to 54 years,Homme,85000.0
1984,Ottawa,45 to 54 years,Femme,40000.0
1984,Ottawa,55 to 64 years,Homme,76300.0
1984,Ottawa,55 to 64 years,Femme,32400.0
1984,Ottawa,65 years and over,Homme,30300.0
1984,Ottawa,65 years and over,Femme,25200.0
1984,Toronto,15 to 24 years,Homme,17500.0
1984,Toronto,15 to 24 years,Femme,15700.0
1984,Toronto,25 to 34 years,Homme,63700.0
1984,Toronto,25 to 34 years,Femme,43500.0
1984,Toronto,35 to 44 years,Homme,76400.0
1984,Toronto,35 to 44 years,Femme,44500.0
1984,Toronto,45 to 54 years,Homme,69600.0
1984,Toronto,45 to 54 years,Femme,34500.0
1984,Toronto,55 to 64 years,Homme,65300.0
1984,Toronto,55 to 64 years,Femme,31900.0
1984,Toronto,65 years and over,Homme,31800.0
1984,Toronto,65 years and over,Femme,20600.0
1984,Winnipeg,15 to 24 years,Homme,20400.0
1984,Winnipeg,15 to 24 years,Femme,19400.0
1984,Winnipeg,25 to 34 years,Homme,58700.0
1984,Winnipeg,25 to 34 years,Femme,34700.0
1984,Winnipeg,35 to 44 years,Homme,74500.0
1984,Winnipeg,35 to 44 years,Femme,38900.0
1984,Winnipeg,45 to 54 years,Homme,70200.0
1984,Winnipeg,45 to 54 years,Femme,36500.0
1984,Winnipeg,55 to 64 years,Homme,63900.0
1984,Winnipeg,55 to 64 years,Femme,27200.0
1984,Winnipeg,65 years and over,Homme,34500.0
1984,Winnipeg,65 years and over,Femme,22800.0
1984,Calgary,15 to 24 years,Homme,19900.0
1984,Calgary,15 to 24 years,Femme,17200.0
1984,Calgary,25 to 34 years,Homme,54800.0
1984,Calgary,25 to 34 years,Femme,43600.0
1984,Calgary,35 to 44 years,Homme,72500.0
1984,Calgary,35 to 44 years,Femme,37200.0
1984,Calgary,45 to 54 years,Homme,79700.0
1984,Calgary,45 to 54 years,Femme,35300.0
1984,Calgary,55 to 64 years,Homme,55200.0
1984,Calgary,55 to 64 years,Femme,34400.0
1984,Calgary,65 years and over,Homme,36300.0
1984,Calgary,65 years and over,Femme,24800.0
1984,Edmonton,15 to 24 years,Homme,23900.0
1984,Edmonton,15 to 24 years,Femme,19100.0
1984,Edmonton,25 to 34 years,Homme,58200.0
1984,Edmonton,25 to 34 years,Femme,34800.0
1984,Edmonton,35 to 44 years,Homme,73600.0
1984,Edmonton,35 to 44 years,Femme,38600.0
1984,Edmonton,45 to 54 years,Homme,80100.0
1984,Edmonton,45 to 54 years,Femme,39300.0
1984,Edmonton,55 to 64 years,Homme,60500.0
1984,Edmonton,55 to 64 years,Femme,23700.0
1984,Edmonton,65 years and over,Homme,33200.0
1984,Edmonton,65 years and over,Femme,22300.0
1984,Vancouver,15 to 24 years,Homme,15900.0
1984,Vancouver,15 to 24 years,Femme,20400.0
1984,Vancouver,25 to 34 years,Homme,59400.0
1984,Vancouver,25 to 34 years,Femme,37700.0
1984,Vancouver,35 to 44 years,Homme,77000.0
1984,Vancouver,35 to 44 years,Femme,39400.0
1984,Vancouver,45 to 54 years,Homme,69200.0
1984,Vancouver,45 to 54 years,Femme,28700.0
1984,Vancouver,55 to 64 years,Homme,65400.0
1984,Vancouver,55 to 64 years,Femme,19900.0
1984,Vancouver,65 years and over,Homme,27600.0
1984,Vancouver,65 years and over,Femme,19300.0
1985,Québec,15 to 24 years,Homme,14800.0
1985,Québec,15 to 24 years,Femme,18100.0
1985,Québec,25 to 34 years,Homme,50600.0
1985,Québec,25 to 34 years,Femme,37600.0
1985,Québec,35 to 44 years,Homme,78400.0
1985,Québec,35 to 44 years,Femme,39800.0
1985,Québec,45 to 54 years,Homme,63900.0
1985,Québec,45 to 54 years,Femme,30500.0
1985,Québec,55 to 64 years,Homme,41500.0
1985,Québec,55 to 64 years,Femme,16600.0
1985,Québec,65 years and over,Homme,35300.0
1985,Québec,65 years and over,Femme,21100.0
1985,Montréal,15 to 24 years,Homme,19400.0
1985,Montréal,15 to 24 years,Femme,16100.0
1985,Montréal,25 to 34 years,Homme,56200.0
1985,Montréal,25 to 34 years,Femme,33900.0
1985,Montréal,35 to 44 years,Homme,74800.0
1985,Montréal,35 to 44 years,Femme,40100.0
1985,Montréal,45 to 54 years,Homme,74000.0
1985,Montréal,45 to 54 years,Femme,30600.0
1985,Montréal,55 to 64 years,Homme,52100.0
1985,Montréal,55 to 64 years,Femme,19900.0
1985,Montréal,65 years and over,Homme,28200.0
1985,Montréal,65 years and over,Femme,21000.0
1985,Ottawa,15 to 24 years,Homme,16300.0
1985,Ottawa,15 to 24 years,Femme,13300.0
1985,Ottawa,25 to 34 years,Homme,61700.0
1985,Ottawa,25 to 34 years,Femme,36300.0
1985,Ottawa,35 to 44 years,Homme,86800.0
1985,Ottawa,35 to 44 years,Femme,45300.0
1985,Ottawa,45 to 54 years,Homme,88800.0
1985,Ottawa,45 to 54 years,Femme,32800.0
1985,Ottawa,55 to 64 years,Homme,75700.0
1985,Ottawa,55 to 64 years,Femme,35200.0
1985,Ottawa,65 years and over,Homme,45600.0
1985,Ottawa,65 years and over,Femme,23000.0
1985,Toronto,15 to 24 years,Homme,16600.0
1985,Toronto,15 to 24 years,Femme,19100.0
1985,Toronto,25 to 34 years,Homme,59100.0
1985,Toronto,25 to 34 years,Femme,46000.0
1985,Toronto,35 to 44 years,Homme,79500.0
1985,Toronto,35 to 44 years,Femme,41200.0
1985,Toronto,45 to 54 years,Homme,81000.0
1985,Toronto,45 to 54 years,Femme,35800.0
1985,Toronto,55 to 64 years,Homme,66200.0
1985,Toronto,55 to 64 years,Femme,25500.0
1985,Toronto,65 years and over,Homme,34500.0
1985,Toronto,65 years and over,Femme,21200.0
1985,Winnipeg,15 to 24 years,Homme,23000.0
1985,Winnipeg,15 to 24 years,Femme,15800.0
1985,Winnipeg,25 to 34 years,Homme,55300.0
1985,Winnipeg,25 to 34 years,Femme,35900.0
1985,Winnipeg,35 to 44 years,Homme,75400.0
1985,Winnipeg,35 to 44 years,Femme,36700.0
1985,Winnipeg,45 to 54 years,Homme,76600.0
1985,Winnipeg,45 to 54 years,Femme,32500.0
1985,Winnipeg,55 to 64 years,Homme,62100.0
1985,Winnipeg,55 to 64 years,Femme,26200.0
1985,Winnipeg,65 years and over,Homme,33900.0
1985,Winnipeg,65 years and over,Femme,22400.0
1985,Calgary,15 to 24 years,Homme,17900.0
1985,Calgary,15 to 24 years,Femme,24600.0
1985,Calgary,25 to 34 years,Homme,60900.0
1985,Calgary,25 to 34 years,Femme,38300.0
1985,Calgary,35 to 44 years,Homme,83000.0
1985,Calgary,35 to 44 years,Femme,47500.0
1985,Calgary,45 to 54 years,Homme,84700.0
1985,Calgary,45 to 54 years,Femme,36300.0
1985,Calgary,55 to 64 years,Homme,77600.0
1985,Calgary,55 to 64 years,Femme,24000.0
1985,Calgary,65 years and over,Homme,37400.0
1985,Calgary,65 years and over,Femme,22000.0
1985,Edmonton,15 to 24 years,Homme,17500.0
1985,Edmonton,15 to 24 years,Femme,20500.0
1985,Edmonton,25 to 34 years,Homme,64300.0
1985,Edmonton,25 to 34 years,Femme,38100.0
1985,Edmonton,35 to 44 years,Homme,77200.0
1985,Edmonton,35 to 44 years,Femme,37700.0
1985,Edmonton,45 to 54 years,Homme,78000.0
1985,Edmonton,45 to 54 years,Femme,38800.0
1985,Edmonton,55 to 64 years,Homme,62300.0
1985,Edmonton,55 to 64 years,Femme,28100.0
1985,Edmonton,65 years and over,Homme,30300.0
1985,Edmonton,65 years and over,Femme,24000.0
1985,Vancouver,15 to 24 years,Homme,14700.0
1985,Vancouver,15 to 24 years,Femme,17100.0
1985,Vancouver,25 to 34 years,Homme,54100.0
1985,Vancouver,25 to 34 years,Femme,38800.0
1985,Vancouver,35 to 44 years,Homme,84400.0
1985,Vancouver,35 to 44 years,Femme,36900.0
1985,Vancouver,45 to 54 years,Homme,79700.0
1985,Vancouver,45 to 54 years,Femme,38500.0
1985,Vancouver,55 to 64 years,Homme,63800.0
1985,Vancouver,55 to 64 years,Femme,24300.0
1985,Vancouver,65 years and over,Homme,30500.0
1985,Vancouver,65 years and over,Femme,20300.0
1986,Québec,15 to 24 years,Homme,16800.0
1986,Québec,15 to 24 years,Femme,12300.0
1986,Québec,25 to 34 years,Homme,46700.0
1986,Québec,25 to 34 years,Femme,39100.0
1986,Québec,35 to 44 years,Homme,70300.0
1986,Québec,35 to 44 years,Femme,46800.0
1986,Québec,45 to 54 years,Homme,70700.0
1986,Québec,45 to 54 years,Femme,22800.0
1986,Québec,55 to 64 years,Homme,47400.0
1986,Québec,55 to 64 years,Femme,23200.0
1986,Québec,65 years and over,Homme,29300.0
1986,Québec,65 years and over,Femme,20700.0
1986,Montréal,15 to 24 years,Homme,18200.0
1986,Montréal,15 to 24 years,Femme,19000.0
1986,Montréal,25 to 34 years,Homme,56300.0
1986,Montréal,25 to 34 years,Femme,36300.0
1986,Montréal,35 to 44 years,Homme,75600.0
1986,Montréal,35 to 44 years,Femme,37000.0
1986,Montréal,45 to 54 years,Homme,73400.0
1986,Montréal,45 to 54 years,Femme,36800.0
1986,Montréal,55 to 64 years,Homme,61100.0
1986,Montréal,55 to 64 years,Femme,21200.0
1986,Montréal,65 years and over,Homme,31100.0
1986,Montréal,65 years and over,Femme,21500.0
1986,Ottawa,15 to 24 years,Homme,17300.0
1986,Ottawa,15 to 24 years,Femme,11900.0
1986,Ottawa,25 to 34 years,Homme,60700.0
1986,Ottawa,25 to 34 years,Femme,52500.0
1986,Ottawa,35 to 44 years,Homme,99400.0
1986,Ottawa,35 to 44 years,Femme,51200.0
1986,Ottawa,45 to 54 years,Homme,96200.0
1986,Ottawa,45 to 54 years,Femme,24500.0
1986,Ottawa,55 to 64 years,Homme,88300.0
1986,Ottawa,55 to 64 years,Femme,25400.0
1986,Ottawa,65 years and over,Homme,54200.0
1986,Ottawa,65 years and over,Femme,24600.0
1986,Toronto,15 to 24 years,Homme,16900.0
1986,Toronto,15 to 24 years,Femme,19700.0
1986,Toronto,25 to 34 years,Homme,61300.0
1986,Toronto,25 to 34 years,Femme,44900.0
1986,Toronto,35 to 44 years,Homme,84200.0
1986,Toronto,35 to 44 years,Femme,46400.0
1986,Toronto,45 to 54 years,Homme,79700.0
1986,Toronto,45 to 54 years,Femme,40700.0
1986,Toronto,55 to 64 years,Homme,74900.0
1986,Toronto,55 to 64 years,Femme,27200.0
1986,Toronto,65 years and over,Homme,31600.0
1986,Toronto,65 years and over,Femme,22700.0
1986,Winnipeg,15 to 24 years,Homme,13900.0
1986,Winnipeg,15 to 24 years,Femme,15900.0
1986,Winnipeg,25 to 34 years,Homme,52900.0
1986,Winnipeg,25 to 34 years,Femme,44000.0
1986,Winnipeg,35 to 44 years,Homme,72200.0
1986,Winnipeg,35 to 44 years,Femme,33900.0
1986,Winnipeg,45 to 54 years,Homme,71000.0
1986,Winnipeg,45 to 54 years,Femme,31400.0
1986,Winnipeg,55 to 64 years,Homme,56000.0
1986,Winnipeg,55 to 64 years,Femme,26000.0
1986,Winnipeg,65 years and over,Homme,35500.0
1986,Winnipeg,65 years and over,Femme,21500.0
1986,Calgary,15 to 24 years,Homme,19900.0
1986,Calgary,15 to 24 years,Femme,17300.0
1986,Calgary,25 to 34 years,Homme,68300.0
1986,Calgary,25 to 34 years,Femme,46400.0
1986,Calgary,35 to 44 years,Homme,87700.0
1986,Calgary,35 to 44 years,Femme,43300.0
1986,Calgary,45 to 54 years,Homme,75700.0
1986,Calgary,45 to 54 years,Femme,39200.0
1986,Calgary,55 to 64 years,Homme,67200.0
1986,Calgary,55 to 64 years,Femme,32700.0
1986,Calgary,65 years and over,Homme,40900.0
1986,Calgary,65 years and over,Femme,22600.0
1986,Edmonton,15 to 24 years,Homme,19600.0
1986,Edmonton,15 to 24 years,Femme,20400.0
1986,Edmonton,25 to 34 years,Homme,61300.0
1986,Edmonton,25 to 34 years,Femme,41800.0
1986,Edmonton,35 to 44 years,Homme,73300.0
1986,Edmonton,35 to 44 years,Femme,43900.0
1986,Edmonton,45 to 54 years,Homme,76000.0
1986,Edmonton,45 to 54 years,Femme,40000.0
1986,Edmonton,55 to 64 years,Homme,58900.0
1986,Edmonton,55 to 64 years,Femme,24500.0
1986,Edmonton,65 years and over,Homme,33200.0
1986,Edmonton,65 years and over,Femme,22300.0
1986,Vancouver,15 to 24 years,Homme,15900.0
1986,Vancouver,15 to 24 years,Femme,16100.0
1986,Vancouver,25 to 34 years,Homme,61300.0
